gameID,playerId,sweaterNumber,position,pim,toi,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,shotsAgainst,saves
2003020564,8456830,37,G,,,,,,,,,,,,False,,
2003020564,8467453,1,G,,,,,,,,,,,,False,,
2003020564,8457714,29,G,2.0,60:00,19/20,3/4,0/0,22/24,0.916667,1.0,1.0,0.0,2.0,True,24.0,22.0
2003020565,8458075,30,G,0.0,59:15,16/17,4/4,2/2,22/23,0.956522,1.0,0.0,0.0,1.0,True,23.0,22.0
2003020565,8459523,35,G,,,,,,,,,,,,False,,
2003020565,8468037,31,G,,,,,,,,,,,,False,,
2003020565,8459579,40,G,0.0,60:00,29/29,3/3,0/0,32/32,1.0,0.0,0.0,0.0,0.0,True,32.0,32.0
2003020566,8456137,30,G,0.0,25:02,3/3,3/6,2/3,8/12,0.666667,0.0,3.0,1.0,4.0,True,12.0,8.0
2003020566,8462255,40,G,0.0,33:35,6/6,3/4,0/0,9/10,0.9,0.0,1.0,0.0,1.0,False,10.0,9.0
2003020566,8462161,35,G,,,,,,,,,,,,False,,
2003020566,8468741,50,G,0.0,59:51,28/30,9/10,2/3,39/43,0.906977,2.0,1.0,1.0,4.0,True,43.0,39.0
2003020567,8462055,30,G,0.0,60:00,35/35,2/2,0/0,37/37,1.0,0.0,0.0,0.0,0.0,True,37.0,37.0
2003020567,8459252,40,G,,,,,,,,,,,,False,,
2003020567,8459140,35,G,,,,,,,,,,,,False,,
2003020567,8460715,47,G,0.0,58:18,13/14,0/0,0/0,13/14,0.928571,1.0,0.0,0.0,1.0,True,14.0,13.0
2003020568,8447449,33,G,0.0,60:00,24/25,5/5,0/0,29/30,0.966667,1.0,0.0,0.0,1.0,True,30.0,29.0
2003020568,8465093,42,G,,,,,,,,,,,,False,,
2003020568,8466141,1,G,0.0,58:47,20/22,1/1,0/0,21/23,0.913043,2.0,0.0,0.0,2.0,True,23.0,21.0
2003020568,8458615,31,G,,,,,,,,,,,,False,,
2003020569,8448382,31,G,0.0,60:00,14/14,13/13,2/3,29/30,0.966667,0.0,0.0,1.0,1.0,True,30.0,29.0
2003020569,8459308,34,G,,,,,,,,,,,,False,,
2003020569,8460497,1,G,0.0,38:20,8/9,4/4,1/2,13/15,0.866667,1.0,0.0,1.0,2.0,False,15.0,13.0
2003020569,8459463,80,G,0.0,20:00,4/5,0/1,1/1,5/7,0.714286,1.0,1.0,0.0,2.0,True,7.0,5.0
2003020570,8469675,29,G,0.0,60:00,26/30,2/2,0/1,28/33,0.848485,4.0,0.0,1.0,5.0,True,33.0,28.0
2003020570,8462044,35,G,,,,,,,,,,,,False,,
2003020570,8468011,30,G,,,,,,,,,,,,False,,
2003020570,8462047,43,G,0.0,60:00,24/24,0/1,0/1,24/26,0.923077,0.0,1.0,1.0,2.0,True,26.0,24.0
2003020571,8469152,1,G,,,,,,,,,,,,False,,
2003020571,8459541,35,G,0.0,60:00,24/25,0/0,0/0,24/25,0.96,1.0,0.0,0.0,1.0,True,25.0,24.0
2003020571,8460806,30,G,0.0,58:49,16/17,0/0,0/1,16/18,0.888889,1.0,0.0,1.0,2.0,True,18.0,16.0
2003020571,8458988,35,G,,,,,,,,,,,,False,,
2003020572,8445769,1,G,,,,,,,,,,,,False,,
2003020572,8462052,33,G,0.0,60:00,33/33,2/2,0/0,35/35,1.0,0.0,0.0,0.0,0.0,True,35.0,35.0
2003020572,8451837,31,G,0.0,16:09,3/4,2/3,0/0,5/7,0.714286,1.0,1.0,0.0,2.0,True,7.0,5.0
2003020572,8460612,35,G,0.0,43:46,8/11,7/8,0/0,15/19,0.789474,3.0,1.0,0.0,4.0,False,19.0,15.0
2003020573,8460705,20,G,2.0,58:50,24/26,3/3,1/1,28/30,0.933333,2.0,0.0,0.0,2.0,True,30.0,28.0
2003020573,8462117,35,G,,,,,,,,,,,,False,,
2003020573,8459132,29,G,0.0,60:00,30/31,1/1,0/0,31/32,0.96875,1.0,0.0,0.0,1.0,True,32.0,31.0
2003020573,8468038,49,G,,,,,,,,,,,,False,,
2003020574,8466290,1,G,2.0,60:00,15/16,6/7,1/1,22/24,0.916667,1.0,1.0,0.0,2.0,True,24.0,22.0
2003020574,8467364,30,G,,,,,,,,,,,,False,,
2003020574,8467913,35,G,,,,,,,,,,,,False,,
2003020574,8460516,39,G,2.0,57:17,19/21,5/7,5/5,29/33,0.878788,2.0,2.0,0.0,4.0,True,33.0,29.0
2003020575,8456137,30,G,,,,,,,,,,,,False,,
2003020575,8462255,40,G,0.0,60:00,28/29,7/7,5/5,40/41,0.97561,1.0,0.0,0.0,1.0,True,41.0,40.0
2003020575,8462102,30,G,,,,,,,,,,,,False,,
2003020575,8467959,31,G,0.0,57:55,16/19,7/7,0/0,23/26,0.884615,3.0,0.0,0.0,3.0,True,26.0,23.0
2003020576,8469636,31,G,,,,,,,,,,,,False,,
2003020576,8455994,34,G,0.0,59:58,24/27,5/7,1/1,30/35,0.857143,3.0,2.0,0.0,5.0,True,35.0,30.0
2003020576,8464999,30,G,,,,,,,,,,,,False,,
2003020576,8460535,60,G,0.0,59:47,19/20,8/8,0/0,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2003020577,8458075,30,G,0.0,65:00,26/28,1/2,0/0,27/30,0.9,2.0,1.0,0.0,3.0,True,30.0,27.0
2003020577,8468481,39,G,,,,,,,,,,,,False,,
2003020577,8467453,1,G,,,,,,,,,,,,False,,
2003020577,8457714,29,G,0.0,65:00,25/28,1/1,1/1,27/30,0.9,3.0,0.0,0.0,3.0,True,30.0,27.0
2003020578,8468011,30,G,,,,,,,,,,,,False,,
2003020578,8462047,43,G,0.0,65:00,27/28,6/8,1/1,34/37,0.918919,1.0,2.0,0.0,3.0,True,37.0,34.0
2003020578,8445386,20,G,0.0,65:00,10/12,3/4,0/0,13/16,0.8125,2.0,1.0,0.0,3.0,True,16.0,13.0
2003020578,8456830,37,G,,,,,,,,,,,,False,,
2003020579,8467895,33,G,,,,,,,,,,,,False,,
2003020579,8448535,37,G,0.0,59:36,19/21,4/5,0/0,23/26,0.884615,2.0,1.0,0.0,3.0,True,26.0,23.0
2003020579,8468037,31,G,0.0,60:00,10/11,3/4,1/1,14/16,0.875,1.0,1.0,0.0,2.0,True,16.0,14.0
2003020579,8459579,40,G,,,,,,,,,,,,False,,
2003020580,8447449,33,G,0.0,35:19,11/14,1/1,0/0,12/15,0.8,3.0,0.0,0.0,3.0,False,15.0,12.0
2003020580,8465093,42,G,0.0,24:41,7/9,2/3,0/0,9/12,0.75,2.0,1.0,0.0,3.0,True,12.0,9.0
2003020580,8459140,35,G,0.0,59:58,16/17,2/2,0/0,18/19,0.947368,1.0,0.0,0.0,1.0,True,19.0,18.0
2003020580,8460715,47,G,,,,,,,,,,,,False,,
2003020581,8462055,30,G,0.0,59:02,25/26,6/6,2/2,33/34,0.970588,1.0,0.0,0.0,1.0,True,34.0,33.0
2003020581,8459252,40,G,,,,,,,,,,,,False,,
2003020581,8466141,1,G,0.0,60:00,30/30,10/10,2/2,42/42,1.0,0.0,0.0,0.0,0.0,True,42.0,42.0
2003020581,8458615,31,G,,,,,,,,,,,,False,,
2003020582,8469675,29,G,,,,,,,,,,,,False,,
2003020582,8462044,35,G,2.0,58:37,30/33,7/7,1/1,38/41,0.926829,3.0,0.0,0.0,3.0,True,41.0,38.0
2003020582,8448382,31,G,,,,,,,,,,,,False,,
2003020582,8459308,34,G,0.0,60:00,31/32,0/0,0/0,31/32,0.96875,1.0,0.0,0.0,1.0,True,32.0,31.0
2003020583,8460705,20,G,,,,,,,,,,,,False,,
2003020583,8462117,35,G,0.0,60:00,21/22,4/4,0/0,25/26,0.961538,1.0,0.0,0.0,1.0,True,26.0,25.0
2003020583,8458568,30,G,0.0,60:00,23/24,4/5,3/4,30/33,0.909091,1.0,1.0,1.0,3.0,True,33.0,30.0
2003020583,8462161,35,G,,,,,,,,,,,,False,,
2003020584,8455710,30,G,0.0,59:03,21/23,2/3,1/1,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2003020584,8467900,31,G,,,,,,,,,,,,False,,
2003020584,8460712,29,G,0.0,60:00,29/31,7/7,2/2,38/40,0.95,2.0,0.0,0.0,2.0,True,40.0,38.0
2003020584,8462152,30,G,,,,,,,,,,,,False,,
2003020585,8467913,35,G,0.0,60:00,29/30,2/2,0/0,31/32,0.96875,1.0,0.0,0.0,1.0,True,32.0,31.0
2003020585,8460516,39,G,,,,,,,,,,,,False,,
2003020585,8458562,29,G,0.0,59:00,23/26,1/1,0/0,24/27,0.888889,3.0,0.0,0.0,3.0,True,27.0,24.0
2003020585,8467430,50,G,,,,,,,,,,,,False,,
2003020586,8451837,31,G,,,,,,,,,,,,False,,
2003020586,8460612,35,G,0.0,64:58,21/22,3/3,0/1,24/26,0.923077,1.0,0.0,1.0,2.0,True,26.0,24.0
2003020586,8469658,35,G,0.0,64:16,18/20,8/8,0/0,26/28,0.928571,2.0,0.0,0.0,2.0,True,28.0,26.0
2003020586,8467341,46,G,,,,,,,,,,,,False,,
2003020587,8445769,1,G,,,,,,,,,,,,False,,
2003020587,8462052,33,G,0.0,59:55,23/23,3/3,0/0,26/26,1.0,0.0,0.0,0.0,0.0,True,26.0,26.0
2003020587,8460497,1,G,0.0,60:00,19/22,1/1,0/0,20/23,0.869565,3.0,0.0,0.0,3.0,True,23.0,20.0
2003020587,8459463,80,G,,,,,,,,,,,,False,,
2003020588,8467895,33,G,0.0,60:00,22/24,6/7,2/3,30/34,0.882353,2.0,1.0,1.0,4.0,True,34.0,30.0
2003020588,8448535,37,G,,,,,,,,,,,,False,,
2003020588,8464999,30,G,,,,,,,,,,,,False,,
2003020588,8460535,60,G,0.0,60:00,18/19,1/1,0/0,19/20,0.95,1.0,0.0,0.0,1.0,True,20.0,19.0
2003020589,8469152,1,G,,,,,,,,,,,,False,,
2003020589,8459541,35,G,0.0,60:00,16/19,5/5,1/1,22/25,0.88,3.0,0.0,0.0,3.0,True,25.0,22.0
2003020589,8459132,29,G,0.0,58:48,13/15,4/4,0/2,17/21,0.809524,2.0,0.0,2.0,4.0,True,21.0,17.0
2003020589,8468038,49,G,,,,,,,,,,,,False,,
2003020590,8460806,30,G,,,,,,,,,,,,False,,
2003020590,8458988,35,G,0.0,59:37,22/22,2/4,2/2,26/28,0.928571,0.0,2.0,0.0,2.0,True,28.0,26.0
2003020590,8466290,1,G,,,,,,,,,,,,False,,
2003020590,8467364,30,G,0.0,60:00,24/25,0/0,1/1,25/26,0.961538,1.0,0.0,0.0,1.0,True,26.0,25.0
2003020591,8458562,29,G,0.0,59:48,30/30,6/6,0/0,36/36,1.0,0.0,0.0,0.0,0.0,True,36.0,36.0
2003020591,8467430,50,G,,,,,,,,,,,,False,,
2003020591,8456137,30,G,0.0,40:00,12/14,0/0,0/0,12/14,0.857143,2.0,0.0,0.0,2.0,False,14.0,12.0
2003020591,8462255,40,G,0.0,20:00,9/11,1/2,0/0,10/13,0.769231,2.0,1.0,0.0,3.0,True,13.0,10.0
2003020592,8469152,1,G,,,,,,,,,,,,False,,
2003020592,8459541,35,G,0.0,60:41,18/20,1/2,4/4,23/26,0.884615,2.0,1.0,0.0,3.0,True,26.0,23.0
2003020592,8455710,30,G,0.0,60:37,18/20,5/5,0/0,23/25,0.92,2.0,0.0,0.0,2.0,True,25.0,23.0
2003020592,8467900,31,G,,,,,,,,,,,,False,,
2003020593,8468550,32,G,,,,,,,,,,,,False,,
2003020593,8456830,37,G,0.0,60:00,20/20,5/5,0/0,25/25,1.0,0.0,0.0,0.0,0.0,True,25.0,25.0
2003020593,8462102,30,G,,,,,,,,,,,,False,,
2003020593,8467959,31,G,0.0,60:00,28/33,1/1,0/0,29/34,0.852941,5.0,0.0,0.0,5.0,True,34.0,29.0
2003020594,8460712,29,G,2.0,44:26,10/13,2/3,1/1,13/17,0.764706,3.0,1.0,0.0,4.0,True,17.0,13.0
2003020594,8462152,30,G,2.0,15:34,6/7,1/2,1/1,8/10,0.8,1.0,1.0,0.0,2.0,False,10.0,8.0
2003020594,8448382,31,G,0.0,60:00,25/25,0/0,1/1,26/26,1.0,0.0,0.0,0.0,0.0,True,26.0,26.0
2003020594,8459308,34,G,,,,,,,,,,,,False,,
2003020595,8460806,30,G,0.0,65:00,21/22,2/2,0/0,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2003020595,8458988,35,G,,,,,,,,,,,,False,,
2003020595,8458568,30,G,0.0,65:00,20/21,2/2,1/1,23/24,0.958333,1.0,0.0,0.0,1.0,True,24.0,23.0
2003020595,8462161,35,G,,,,,,,,,,,,False,,
2003020596,8468646,31,G,,,,,,,,,,,,False,,
2003020596,8462117,35,G,0.0,60:00,33/34,4/4,0/0,37/38,0.973684,1.0,0.0,0.0,1.0,True,38.0,37.0
2003020596,8467913,35,G,,,,,,,,,,,,False,,
2003020596,8460516,39,G,0.0,59:34,16/18,1/1,0/0,17/19,0.894737,2.0,0.0,0.0,2.0,True,19.0,17.0
2003020597,8451837,31,G,,,,,,,,,,,,False,,
2003020597,8460612,35,G,0.0,64:27,14/15,1/2,2/2,17/19,0.894737,1.0,1.0,0.0,2.0,True,19.0,17.0
2003020597,8469675,29,G,,,,,,,,,,,,False,,
2003020597,8462044,35,G,0.0,65:00,17/19,4/4,0/0,21/23,0.913043,2.0,0.0,0.0,2.0,True,23.0,21.0
2003020598,8458562,29,G,0.0,60:00,26/28,5/5,0/0,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2003020598,8467430,50,G,,,,,,,,,,,,False,,
2003020598,8458075,30,G,2.0,58:40,27/29,4/5,0/0,31/34,0.911765,2.0,1.0,0.0,3.0,True,34.0,31.0
2003020598,8468481,39,G,,,,,,,,,,,,False,,
2003020599,8458568,30,G,0.0,58:33,16/17,6/6,0/1,22/24,0.916667,1.0,0.0,1.0,2.0,True,24.0,22.0
2003020599,8462161,35,G,,,,,,,,,,,,False,,
2003020599,8460497,1,G,,,,,,,,,,,,False,,
2003020599,8459463,80,G,0.0,60:00,17/17,1/1,1/1,19/19,1.0,0.0,0.0,0.0,0.0,True,19.0,19.0
2003020600,8460712,29,G,0.0,59:17,16/17,2/3,1/1,19/21,0.904762,1.0,1.0,0.0,2.0,True,21.0,19.0
2003020600,8462152,30,G,,,,,,,,,,,,False,,
2003020600,8468550,32,G,,,,,,,,,,,,False,,
2003020600,8456830,37,G,0.0,60:00,17/17,6/6,1/2,24/25,0.96,0.0,0.0,1.0,1.0,True,25.0,24.0
2003020601,8468011,30,G,,,,,,,,,,,,False,,
2003020601,8462047,43,G,0.0,59:34,30/32,4/4,0/0,34/36,0.944444,2.0,0.0,0.0,2.0,True,36.0,34.0
2003020601,8464999,30,G,,,,,,,,,,,,False,,
2003020601,8460535,60,G,0.0,59:53,28/29,5/5,1/1,34/35,0.971429,1.0,0.0,0.0,1.0,True,35.0,34.0
2003020602,8459140,35,G,2.0,60:00,17/19,4/7,1/1,22/27,0.814815,2.0,3.0,0.0,5.0,True,27.0,22.0
2003020602,8460715,47,G,,,,,,,,,,,,False,,
2003020602,8468037,31,G,0.0,60:00,25/27,1/1,1/1,27/29,0.931034,2.0,0.0,0.0,2.0,True,29.0,27.0
2003020602,8459579,40,G,,,,,,,,,,,,False,,
2003020603,8462055,30,G,0.0,20:00,2/4,0/0,3/3,5/7,0.714286,2.0,0.0,0.0,2.0,False,7.0,5.0
2003020603,8459252,40,G,0.0,40:00,25/28,0/1,0/0,25/29,0.862069,3.0,1.0,0.0,4.0,True,29.0,25.0
2003020603,8466290,1,G,0.0,59:54,29/29,6/6,0/0,35/35,1.0,0.0,0.0,0.0,0.0,True,35.0,35.0
2003020603,8467364,30,G,,,,,,,,,,,,False,,
2003020604,8447449,33,G,,,,,,,,,,,,False,,
2003020604,8465093,42,G,0.0,65:00,13/13,6/7,1/1,20/21,0.952381,0.0,1.0,0.0,1.0,True,21.0,20.0
2003020604,8468011,30,G,,,,,,,,,,,,False,,
2003020604,8462047,43,G,2.0,65:00,42/43,2/2,0/0,44/45,0.977778,1.0,0.0,0.0,1.0,True,45.0,44.0
2003020605,8445769,1,G,,,,,,,,,,,,False,,
2003020605,8462052,33,G,0.0,60:00,20/20,5/5,2/2,27/27,1.0,0.0,0.0,0.0,0.0,True,27.0,27.0
2003020605,8467497,1,G,,,,,,,,,,,,False,,
2003020605,8448535,37,G,0.0,58:18,14/16,0/0,2/2,16/18,0.888889,2.0,0.0,0.0,2.0,True,18.0,16.0
2003020606,8462102,30,G,0.0,60:00,22/23,4/5,5/5,31/33,0.939394,1.0,1.0,0.0,2.0,True,33.0,31.0
2003020606,8467959,31,G,,,,,,,,,,,,False,,
2003020606,8455710,30,G,0.0,59:08,9/11,7/8,1/1,17/20,0.85,2.0,1.0,0.0,3.0,True,20.0,17.0
2003020606,8467900,31,G,,,,,,,,,,,,False,,
2003020607,8467453,1,G,0.0,59:36,29/29,6/6,1/1,36/36,1.0,0.0,0.0,0.0,0.0,True,36.0,36.0
2003020607,8457714,29,G,,,,,,,,,,,,False,,
2003020607,8448382,31,G,0.0,60:00,18/21,3/3,2/2,23/26,0.884615,3.0,0.0,0.0,3.0,True,26.0,23.0
2003020607,8459308,34,G,,,,,,,,,,,,False,,
2003020608,8459132,29,G,,,,,,,,,,,,False,,
2003020608,8468038,49,G,0.0,59:38,11/17,0/0,1/1,12/18,0.666667,6.0,0.0,0.0,6.0,True,18.0,12.0
2003020608,8460806,30,G,0.0,36:02,14/15,1/1,0/0,15/16,0.9375,1.0,0.0,0.0,1.0,False,16.0,15.0
2003020608,8458988,35,G,0.0,23:58,10/13,0/0,0/0,10/13,0.769231,3.0,0.0,0.0,3.0,True,13.0,10.0
2003020609,8468651,32,G,0.0,45:00,12/13,1/1,1/1,14/15,0.933333,1.0,0.0,0.0,1.0,False,15.0,14.0
2003020609,8469658,35,G,0.0,20:00,8/11,0/0,0/0,8/11,0.727273,3.0,0.0,0.0,3.0,True,11.0,8.0
2003020609,8469675,29,G,,,,,,,,,,,,False,,
2003020609,8462044,35,G,0.0,64:58,22/25,2/3,0/0,24/28,0.857143,3.0,1.0,0.0,4.0,True,28.0,24.0
2003020610,8462102,30,G,0.0,59:39,22/23,2/3,0/0,24/26,0.923077,1.0,1.0,0.0,2.0,True,26.0,24.0
2003020610,8467959,31,G,,,,,,,,,,,,False,,
2003020610,8467453,1,G,0.0,60:00,28/29,2/2,1/1,31/32,0.96875,1.0,0.0,0.0,1.0,True,32.0,31.0
2003020610,8457714,29,G,,,,,,,,,,,,False,,
2003020611,8469152,1,G,0.0,58:52,21/22,4/6,1/1,26/29,0.896552,1.0,2.0,0.0,3.0,True,29.0,26.0
2003020611,8459541,35,G,,,,,,,,,,,,False,,
2003020611,8458075,30,G,,,,,,,,,,,,False,,
2003020611,8468481,39,G,0.0,59:59,14/16,5/5,2/2,21/23,0.913043,2.0,0.0,0.0,2.0,True,23.0,21.0
2003020612,8466141,1,G,0.0,62:56,39/41,7/8,0/0,46/49,0.938776,2.0,1.0,0.0,3.0,True,49.0,46.0
2003020612,8458615,31,G,,,,,,,,,,,,False,,
2003020612,8447449,33,G,0.0,62:56,14/17,0/0,1/2,15/19,0.789474,3.0,0.0,1.0,4.0,True,19.0,15.0
2003020612,8465093,42,G,,,,,,,,,,,,False,,
2003020613,8456137,30,G,0.0,58:56,16/19,3/3,1/1,20/23,0.869565,3.0,0.0,0.0,3.0,True,23.0,20.0
2003020613,8462255,40,G,,,,,,,,,,,,False,,
2003020613,8460497,1,G,,,,,,,,,,,,False,,
2003020613,8459463,80,G,0.0,59:51,16/17,5/6,0/0,21/23,0.913043,1.0,1.0,0.0,2.0,True,23.0,21.0
2003020614,8459140,35,G,,,,,,,,,,,,False,,
2003020614,8460715,47,G,0.0,60:00,11/11,1/2,2/2,14/15,0.933333,0.0,1.0,0.0,1.0,True,15.0,14.0
2003020614,8464999,30,G,,,,,,,,,,,,False,,
2003020614,8460535,60,G,0.0,60:00,19/22,4/4,0/1,23/27,0.851852,3.0,0.0,1.0,4.0,True,27.0,23.0
2003020615,8466290,1,G,0.0,60:41,17/19,2/3,0/1,19/23,0.826087,2.0,1.0,1.0,4.0,True,23.0,19.0
2003020615,8467364,30,G,,,,,,,,,,,,False,,
2003020615,8462152,30,G,2.0,61:08,23/23,7/9,1/2,31/34,0.911765,0.0,2.0,1.0,3.0,True,34.0,31.0
2003020615,8456264,34,G,,,,,,,,,,,,False,,
2003020616,8458562,29,G,0.0,59:37,16/17,5/6,0/0,21/23,0.913043,1.0,1.0,0.0,2.0,True,23.0,21.0
2003020616,8467430,50,G,,,,,,,,,,,,False,,
2003020616,8459132,29,G,,,,,,,,,,,,False,,
2003020616,8468038,49,G,0.0,59:56,20/20,7/8,1/1,28/29,0.965517,0.0,1.0,0.0,1.0,True,29.0,28.0
2003020617,8469636,31,G,0.0,58:54,22/24,2/2,0/0,24/26,0.923077,2.0,0.0,0.0,2.0,True,26.0,24.0
2003020617,8455994,34,G,,,,,,,,,,,,False,,
2003020617,8469608,30,G,,,,,,,,,,,,False,,
2003020617,8460612,35,G,0.0,60:00,12/13,3/3,0/0,15/16,0.9375,1.0,0.0,0.0,1.0,True,16.0,15.0
2003020618,8467913,35,G,,,,,,,,,,,,False,,
2003020618,8460516,39,G,0.0,59:47,16/17,0/0,0/0,16/17,0.941176,1.0,0.0,0.0,1.0,True,17.0,16.0
2003020618,8468651,32,G,0.0,57:02,20/23,5/5,0/0,25/28,0.892857,3.0,0.0,0.0,3.0,True,28.0,25.0
2003020618,8469658,35,G,,,,,,,,,,,,False,,
2003020619,8462055,30,G,0.0,64:51,28/30,4/4,2/2,34/36,0.944444,2.0,0.0,0.0,2.0,True,36.0,34.0
2003020619,8459252,40,G,,,,,,,,,,,,False,,
2003020619,8460705,20,G,0.0,64:19,18/19,4/6,0/0,22/25,0.88,1.0,2.0,0.0,3.0,True,25.0,22.0
2003020619,8462117,35,G,,,,,,,,,,,,False,,
2003020620,8460497,1,G,,,,,,,,,,,,False,,
2003020620,8459463,80,G,0.0,59:56,8/10,4/6,0/0,12/16,0.75,2.0,2.0,0.0,4.0,True,16.0,12.0
2003020620,8467497,1,G,,,,,,,,,,,,False,,
2003020620,8448535,37,G,0.0,60:00,16/16,11/12,2/2,29/30,0.966667,0.0,1.0,0.0,1.0,True,30.0,29.0
2003020621,8459140,35,G,,,,,,,,,,,,False,,
2003020621,8460715,47,G,0.0,59:56,12/13,3/3,3/3,18/19,0.947368,1.0,0.0,0.0,1.0,True,19.0,18.0
2003020621,8455710,30,G,0.0,60:00,27/30,5/5,1/2,33/37,0.891892,3.0,0.0,1.0,4.0,True,37.0,33.0
2003020621,8467900,31,G,,,,,,,,,,,,False,,
2003020622,8468037,31,G,,,,,,,,,,,,False,,
2003020622,8459579,40,G,0.0,58:54,23/23,5/8,1/1,29/32,0.90625,0.0,3.0,0.0,3.0,True,32.0,29.0
2003020622,8468011,30,G,,,,,,,,,,,,False,,
2003020622,8462047,43,G,0.0,59:54,21/22,2/3,0/0,23/25,0.92,1.0,1.0,0.0,2.0,True,25.0,23.0
2003020623,8445769,1,G,,,,,,,,,,,,False,,
2003020623,8462052,33,G,0.0,60:00,19/19,2/2,0/0,21/21,1.0,0.0,0.0,0.0,0.0,True,21.0,21.0
2003020623,8460806,30,G,0.0,59:23,23/25,5/5,2/2,30/32,0.9375,2.0,0.0,0.0,2.0,True,32.0,30.0
2003020623,8458988,35,G,,,,,,,,,,,,False,,
2003020624,8467913,35,G,,,,,,,,,,,,False,,
2003020624,8460516,39,G,0.0,60:00,42/44,2/2,0/0,44/46,0.956522,2.0,0.0,0.0,2.0,True,46.0,44.0
2003020624,8469675,29,G,0.0,25:41,4/4,0/0,0/0,4/4,1.0,0.0,0.0,0.0,0.0,False,4.0,4.0
2003020624,8462044,35,G,0.0,33:19,16/20,0/0,0/0,16/20,0.8,4.0,0.0,0.0,4.0,True,20.0,16.0
2003020625,8448382,31,G,0.0,62:30,24/25,8/9,1/1,33/35,0.942857,1.0,1.0,0.0,2.0,True,35.0,33.0
2003020625,8459308,34,G,,,,,,,,,,,,False,,
2003020625,8467453,1,G,0.0,62:24,17/18,5/5,5/5,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2003020625,8457714,29,G,,,,,,,,,,,,False,,
2003020626,8456137,30,G,0.0,60:00,23/24,2/3,3/3,28/30,0.933333,1.0,1.0,0.0,2.0,True,30.0,28.0
2003020626,8462255,40,G,,,,,,,,,,,,False,,
2003020626,8458075,30,G,0.0,07:41,1/3,3/4,0/0,4/7,0.571429,2.0,1.0,0.0,3.0,True,7.0,4.0
2003020626,8468481,39,G,0.0,51:30,23/23,3/3,1/1,27/27,1.0,0.0,0.0,0.0,0.0,False,27.0,27.0
2003020627,8464999,30,G,,,,,,,,,,,,False,,
2003020627,8460535,60,G,0.0,59:57,21/21,4/4,0/0,25/25,1.0,0.0,0.0,0.0,0.0,True,25.0,25.0
2003020627,8462102,30,G,,,,,,,,,,,,False,,
2003020627,8467959,31,G,0.0,60:00,22/26,4/8,0/0,26/34,0.764706,4.0,4.0,0.0,8.0,True,34.0,26.0
2003020628,8466290,1,G,0.0,60:00,19/20,4/5,1/1,24/26,0.923077,1.0,1.0,0.0,2.0,True,26.0,24.0
2003020628,8467364,30,G,,,,,,,,,,,,False,,
2003020628,8469608,30,G,,,,,,,,,,,,False,,
2003020628,8460612,35,G,0.0,57:32,5/6,10/13,0/0,15/19,0.789474,1.0,3.0,0.0,4.0,True,19.0,15.0
2003020629,8469636,31,G,0.0,20:00,3/5,1/2,0/0,4/7,0.571429,2.0,1.0,0.0,3.0,True,7.0,4.0
2003020629,8455994,34,G,0.0,38:20,16/17,0/0,1/1,17/18,0.944444,1.0,0.0,0.0,1.0,False,18.0,17.0
2003020629,8460705,20,G,2.0,59:54,28/30,2/2,1/1,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2003020629,8462117,35,G,,,,,,,,,,,,False,,
2003020630,8455710,30,G,0.0,60:00,25/25,0/0,0/0,25/25,1.0,0.0,0.0,0.0,0.0,True,25.0,25.0
2003020630,8467900,31,G,,,,,,,,,,,,False,,
2003020630,8445386,20,G,0.0,59:04,31/32,1/1,0/0,32/33,0.969697,1.0,0.0,0.0,1.0,True,33.0,32.0
2003020630,8456830,37,G,,,,,,,,,,,,False,,
2003020631,8469152,1,G,,,,,,,,,,,,False,,
2003020631,8459541,35,G,0.0,60:00,19/19,4/4,3/3,26/26,1.0,0.0,0.0,0.0,0.0,True,26.0,26.0
2003020631,8447449,33,G,,,,,,,,,,,,False,,
2003020631,8465093,42,G,0.0,59:58,15/18,4/4,0/0,19/22,0.863636,3.0,0.0,0.0,3.0,True,22.0,19.0
2003020632,8458568,30,G,0.0,58:20,13/15,8/9,0/0,21/24,0.875,2.0,1.0,0.0,3.0,True,24.0,21.0
2003020632,8462161,35,G,,,,,,,,,,,,False,,
2003020632,8462152,30,G,0.0,60:00,20/21,3/3,3/3,26/27,0.962963,1.0,0.0,0.0,1.0,True,27.0,26.0
2003020632,8456264,34,G,,,,,,,,,,,,False,,
2003020633,8466141,1,G,0.0,58:52,21/23,11/12,2/3,34/38,0.894737,2.0,1.0,1.0,4.0,True,38.0,34.0
2003020633,8458615,31,G,,,,,,,,,,,,False,,
2003020633,8458562,29,G,2.0,60:00,17/18,3/4,1/1,21/23,0.913043,1.0,1.0,0.0,2.0,True,23.0,21.0
2003020633,8467430,50,G,,,,,,,,,,,,False,,
